Run,None_mqc-generalstats-fastqc-percent_duplicates,None_mqc-generalstats-fastqc-percent_gc,None_mqc-generalstats-fastqc-avg_sequence_length,None_mqc-generalstats-fastqc-median_sequence_length,None_mqc-generalstats-fastqc-percent_fails,None_mqc-generalstats-fastqc-total_sequences,Unique Reads,Duplicate Reads,pbsq_0,pbsq_1,pbsq_2,pbsq_3,pbsq_4,pbsq_5,pbsq_6,pbsq_7,pbsq_8,pbsq_9,pbsq_10,pbsq_11,pbsq_12,pbsq_13,pbsq_14,pbsq_15,pbsq_16,pbsq_17,pbsq_18,pbsq_19,pbsq_20,pbsq_21,pbsq_22,pbsq_23,pbsq_24,pbsq_25,pbsq_26,pbsq_27,pbsq_28,pbsq_29,pbsq_30,pbsq_31,pbsq_32,pbsq_33,pbsq_34,pbsq_35,pbsq_36,pbsq_37,pbsq_38,pbsq_39,pbsq_40,pbsq_41,pbsq_42,pbsq_43,pbsq_44,pbsq_45,pbsq_46,pbsq_47,pbsq_48,pbsq_49,pbsq_50,pbsq_51,pbsq_52,pbsq_53,pbsq_54,pbsq_55,pbsq_56,pbsq_57,pbsq_58,pbsq_59,pbsq_60,pbsq_61,pbsq_62,pbsq_63,pbsq_64,pbsq_65,pbsq_66,pbsq_67,pbsq_68,pbsq_69,pbsq_70,pbsq_71,pbsq_72,pbsq_73,pbnc_0,pbnc_1,pbnc_2,pbnc_3,pbnc_4,pbnc_5,pbnc_6,pbnc_7,pbnc_8,pbnc_9,pbnc_10,pbnc_11,pbnc_12,pbnc_13,pbnc_14,pbnc_15,pbnc_16,pbnc_17,pbnc_18,pbnc_19,pbnc_20,pbnc_21,pbnc_22,pbnc_23,pbnc_24,pbnc_25,pbnc_26,pbnc_27,pbnc_28,pbnc_29,pbnc_30,pbnc_31,pbnc_32,pbnc_33,pbnc_34,pbnc_35,pbnc_36,pbnc_37,pbnc_38,pbnc_39,pbnc_40,pbnc_41,pbnc_42,pbnc_43,pbnc_44,pbnc_45,pbnc_46,pbnc_47,pbnc_48,pbnc_49,pbnc_50,pbnc_51,pbnc_52,pbnc_53,pbnc_54,pbnc_55,pbnc_56,pbnc_57,pbnc_58,pbnc_59,pbnc_60,pbnc_61,pbnc_62,pbnc_63,pbnc_64,pbnc_65,pbnc_66,pbnc_67,pbnc_68,pbnc_69,pbnc_70,pbnc_71,pbnc_72,pbnc_73,psgc_0,psgc_1,psgc_2,psgc_3,psgc_4,psgc_5,psgc_6,psgc_7,psgc_8,psgc_9,psgc_10,psgc_11,psgc_12,psgc_13,psgc_14,psgc_15,psgc_16,psgc_17,psgc_18,psgc_19,psgc_20,psgc_21,psgc_22,psgc_23,psgc_24,psgc_25,psgc_26,psgc_27,psgc_28,psgc_29,psgc_30,psgc_31,psgc_32,psgc_33,psgc_34,psgc_35,psgc_36,psgc_37,psgc_38,psgc_39,psgc_40,psgc_41,psgc_42,psgc_43,psgc_44,psgc_45,psgc_46,psgc_47,psgc_48,psgc_49,psgc_50,psgc_51,psgc_52,psgc_53,psgc_54,psgc_55,psgc_56,psgc_57,psgc_58,psgc_59,psgc_60,psgc_61,psgc_62,psgc_63,psgc_64,psgc_65,psgc_66,psgc_67,psgc_68,psgc_69,psgc_70,psgc_71,psgc_72,psgc_73,psgc_74,psgc_75,psgc_76,psgc_77,psgc_78,psgc_79,psgc_80,psgc_81,psgc_82,psgc_83,psgc_84,psgc_85,psgc_86,psgc_87,psgc_88,psgc_89,psgc_90,psgc_91,psgc_92,psgc_93,psgc_94,psgc_95,psgc_96,psgc_97,psgc_98,psgc_99,psgc_100,psgcp_0,psgcp_1,psgcp_2,psgcp_3,psgcp_4,psgcp_5,psgcp_6,psgcp_7,psgcp_8,psgcp_9,psgcp_10,psgcp_11,psgcp_12,psgcp_13,psgcp_14,psgcp_15,psgcp_16,psgcp_17,psgcp_18,psgcp_19,psgcp_20,psgcp_21,psgcp_22,psgcp_23,psgcp_24,psgcp_25,psgcp_26,psgcp_27,psgcp_28,psgcp_29,psgcp_30,psgcp_31,psgcp_32,psgcp_33,psgcp_34,psgcp_35,psgcp_36,psgcp_37,psgcp_38,psgcp_39,psgcp_40,psgcp_41,psgcp_42,psgcp_43,psgcp_44,psgcp_45,psgcp_46,psgcp_47,psgcp_48,psgcp_49,psgcp_50,psgcp_51,psgcp_52,psgcp_53,psgcp_54,psgcp_55,psgcp_56,psgcp_57,psgcp_58,psgcp_59,psgcp_60,psgcp_61,psgcp_62,psgcp_63,psgcp_64,psgcp_65,psgcp_66,psgcp_67,psgcp_68,psgcp_69,psgcp_70,psgcp_71,psgcp_72,psgcp_73,psgcp_74,psgcp_75,psgcp_76,psgcp_77,psgcp_78,psgcp_79,psgcp_80,psgcp_81,psgcp_82,psgcp_83,psgcp_84,psgcp_85,psgcp_86,psgcp_87,psgcp_88,psgcp_89,psgcp_90,psgcp_91,psgcp_92,psgcp_93,psgcp_94,psgcp_95,psgcp_96,psgcp_97,psgcp_98,psgcp_99,psgcp_100,pss_0,pss_1,pss_2,pss_3,pss_4,pss_5,pss_6,pss_7,pss_8,pss_9,pss_10,pss_11,pss_12,pss_13,pss_14,pss_15,pss_16,pss_17,pss_18,pss_19,pss_20,psl_0,psl_1,psl_2,psl_3,psl_4,psl_5,psl_6,psl_7,psl_8,psl_9,psl_10,psl_11,psl_12,psl_13,psl_14,psl_15,psl_16,psl_17,psl_18,psl_19,psl_20,psl_21,psl_22,psl_23,psl_24,psl_25,psl_26,psl_27,psl_28,psl_29,psl_30,psl_31,psl_32,psl_33,psl_34,psl_35,psl_36,psl_37,psl_38,psl_39,sdl_1.0,sdl_2.0,sdl_3.0,sdl_4.0,sdl_5.0,sdl_6.0,sdl_7.0,sdl_8.0,sdl_9.0,sdl_'>10',sdl_'>50',sdl_'>100',sdl_'>500',sdl_'>1k',sdl_'>5k',sdl_'>10k+',os_Top overrepresented sequence,os_Sum of remaining overrepresented sequences,fsch_Basic Statistics,fsch_Per Base Sequence Quality,fsch_Per Tile Sequence Quality,fsch_Per Sequence Quality Scores,fsch_Per Base Sequence Content,fsch_Per Sequence GC Content,fsch_Per Base N Content,fsch_Sequence Length Distribution,fsch_Sequence Duplication Levels,fsch_Overrepresented Sequences,fsch_Adapter Content
ERR12713838,86.53804162699903,37.0,73.34764570759785,74,18.181818181818183,0.343479,46239,297240, 31.300606441732974, 31.535613530958223, 31.587348862667003, 31.672838805283583, 31.636085466651526, 35.184098591180245, 35.20910739812332, 35.16637989513187, 35.32707676451835, 35.24804427636042, 35.322293357090246, 35.25519172933425, 35.29411696202679, 35.27431371350214, 35.2175737090186, 35.229556974371064, 35.22982191050981, 35.23504202585893, 35.205628291685954, 35.216674090701325, 35.20484804020042, 35.20143298425813, 35.18743503969675, 35.1859560555376, 35.158000925820794, 35.13872754957363, 35.091673726778055, 35.135804517889014, 35.10180243915931, 35.10032345500016, 35.08657588964682, 35.06522087230952, 35.05498735002722, 35.051452927253195, 35.048238756954575, 34.99539669645275, 34.9889701921481, 34.995469038917925, 34.94558035103251, 34.92164053033834, 34.91233468238914, 34.91417386184099, 34.88747466794967, 34.8918397050545, 34.881256144916456, 34.82664293218163, 34.799468190680784, 34.81010030828156, 34.81136080920872, 34.81446800804947, 34.75795471146822, 34.760522823080926, 34.7517743152869, 34.73817399449681, 34.72549622613326, 34.704214703106956, 34.67574778493817, 34.7021830116351, 34.68652880146472, 34.66682222965794, 34.67594730009927, 34.682019238964635, 34.66352591633818, 34.63005800771473, 34.62002941601257, 34.59542002749636, 34.61540573817686, 34.60387561165875, 34.55883440027203, 34.58655537329077, 34.52873261767528, 34.48791575920326, 34.504938983345625, 33.04797130963188, 0.00029113861400551416, 0.00029113861400551416, 0.0, 0.0, 0.0, 0.0005822772280110283, 0.0, 0.00029113861400551416, 0.0, 0.0, 0.00029113861400551416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011645544560220566, 0.0026202475260496275, 0.005240495052099255, 0.0, 0.0, 0.0, 0.0008736498469656686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00029174677546876414, 0.0, 0.0, 0.0, 0.0002920066110296737, 0.0005841411518679374, 0.0005843681519357195, 0.0, 0.0, 0.0008781687254844564, 0.0, 0.0, 0.0, 0.0, 0.0008802403643021454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009662178048175619, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 36.5, 71.5, 47.0, 81.5, 226.5, 399.0, 1099.0, 1896.5, 2588.0, 3348.5, 4693.0, 8960.5, 14674.5, 18196.0, 21973.5, 27041.0, 31087.0, 32972.5, 34050.0, 33933.0, 32133.5, 31434.5, 29987.5, 26531.0, 23854.5, 20040.5, 15221.5, 11798.5, 9910.0, 9114.0, 7244.0, 5185.0, 4035.5, 3284.5, 2574.5, 1560.0, 814.0, 767.5, 456.0, 116.0, 50.0, 61.5, 44.0, 8.0, 4.0, 2.5, 3.0, 1.5, 0.5, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00010556986613740974, 0.00010556986613740974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00042227946454963895, 0.00770660022803091, 0.015096490857649593, 0.009923567416916515, 0.017207888180397785, 0.04782314936024661, 0.08424475317765297, 0.23204256577002658, 0.4004265022591952, 0.5464296271272328, 0.707001393522233, 0.9908787635657277, 1.8919175710485199, 3.0983700012668383, 3.8418985684726152, 4.639478907140745, 5.7094295004433935, 6.563700857227313, 6.961804822431485, 7.1893078839576035, 7.164604535281449, 6.784658587052912, 6.637071914192813, 6.33155272159115, 5.601748236983235, 5.036632743549681, 4.23134580465352, 3.2138634348211648, 2.491132131244458, 2.092394746843461, 1.9243275199527048, 1.5294962205987923, 1.094759511844939, 0.852054389595034, 0.6934884506566446, 0.5435792407415228, 0.3293779823487184, 0.17186774207170305, 0.16204974452092397, 0.09627971791731768, 0.02449220894387906, 0.010556986613740974, 0.012985093534901397, 0.009290148220092057, 0.0016891178581985558, 0.0008445589290992779, 0.0005278493306870486, 0.0006334191968244584, 0.0003167095984122292, 0.00010556986613740974, 0.00021113973227481948, 0.00010556986613740974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00010556986613740974, 0.00021113973227481948, 0.00010556986613740974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00010556986613740974, 0.00010556986613740974, 0.0, 5.0, 14.0, 66.0, 176.0, 197.0, 261.0, 507.0, 1077.0, 1899.0, 3123.0, 4545.0, 6385.0, 8827.0, 12626.0, 20721.0, 51847.0, 231203.0,,,,, 30.0, 16.0, 18.0, 28.0, 59.0, 125.0, 149.0, 109.0, 102.0, 80.0, 83.0, 76.0, 60.0, 86.0, 75.0, 133.0, 184.0, 244.0, 202.0, 193.0, 193.0, 160.0, 123.0, 135.0, 118.0, 204.0, 247.0, 307.0, 330.0, 339.0, 317.0, 275.0, 255.0, 229.0, 469.0, 2184.0, 4491.0, 20562.0, 65947.0, 244542.0, 6.570707379490449, 2.772221882560506, 2.524171783427808, 2.504956634903444, 2.257779951612762, 2.1782991099892572, 2.2641850011208837, 2.114830892136055, 1.9022997039120297, 43.52842531857843, 16.364610354635943, 14.419513274465107, 0.5979987131673261, 0.0, 0.0, 0.0,0.2329108912044113,1.68161663449585,1,1,1,1,0.25,0.5,1,0.5,0.25,0.5,1
